inspection_id,dba_name,facility_type,risk,address,zip,inspection_date,inspection_type,results,latitude,longitude
2615039,SANDWICHQUEEN EXPRESS,Restaurant,Risk 1 (High),1811-1835 W HARRISON ST,60612,2025-04-03,Canvass,Out of Business,41.87400327428677,-87.6720101808251
2615041,SOCIAL SIP,Restaurant,Risk 3 (Low),6644 S COTTAGE GROVE AVE,60637,2025-04-03,License,Pass,41.77362363931491,-87.60593143161948
2615045,Stepping Stones Nursery School,Children's Services Facility,Risk 1 (High),5910-5912 W MONTROSE AVE,60634,2025-04-03,License,Pass,41.96048824521629,-87.77503159502413
2615038,ST. PIUS V SCHOOL,School,Risk 1 (High),1919 S ASHLAND AVE,60608,2025-04-03,Canvass,Fail,41.855363885442415,-87.66593319157184
2615021,SPF,Restaurant,Risk 1 (High),2121 N CLYBOURN AVE,60614,2025-04-03,Canvass,Pass,41.91989968396778,-87.66180553636595
2615099,AVERS EXPRESS FOOD LLC,Grocery Store,Risk 3 (Low),3825 W CHICAGO AVE,60651,2025-04-03,License Re-Inspection,Pass,41.895292084430416,-87.72234938942286
2615096,LA MICHOACANA PREMIIUM,Restaurant,Risk 1 (High),5160 S PULASKI RD,60632,2025-04-03,Canvass,Pass,41.79875025743268,-87.72346641018879
2615118,TTS TACOS & TEQUILAS,Restaurant,Risk 1 (High),1438 W CHICAGO AVE,60642,2025-04-03,Canvass,Fail,41.89623435694756,-87.66401078882515
2615035,DAMIRA,Restaurant,Risk 1 (High),14 W SUPERIOR ST,60654,2025-04-03,License,Pass,41.8957812748777,-87.62875796343248
2615105,BBQ BAR,Restaurant,Risk 1 (High),2520-2556 S ARCHER AVE,60608,2025-04-03,License Re-Inspection,Pass,41.846808631424096,-87.64759074859138
2615029,SOCIAL SIP,Restaurant,Risk 2 (Medium),6644 S COTTAGE GROVE AVE,60637,2025-04-03,Canvass,Pass,41.77362363931491,-87.60593143161948
2615010,ARNOLD MIRELES SCHOOL,School,Risk 1 (High),9000 S EXCHANGE,60617,2025-04-03,Canvass Re-Inspection,Pass,41.73168216611453,-87.55282372631021
2615069,WEI  DAO CHENG DOU,Restaurant,Risk 1 (High),2105 S JEFFERSON ST,60616,2025-04-03,License Re-Inspection,Pass,41.85407103506335,-87.64160034330095
2615109,"TAQUERIA VALLARTA #1, INC",Restaurant,Risk 1 (High),2757 W 59TH ST,60629,2025-04-03,Canvass,Pass,41.786300542097905,-87.6934454970915
2615050,BIG CITY CHICKEN,Restaurant,Risk 1 (High),5700 S CICERO AVE,60638,2025-04-03,Canvass,Pass,41.789329323265385,-87.74164564419637
2615080,"SINHA, LTD",Restaurant,Risk 1 (High),2018 W ADAMS ST,60612,2025-04-03,Canvass,Pass,41.87884868861424,-87.67740650126738
2615012,FIORETTA,Restaurant,Risk 1 (High),310-318 N SANGAMON ST,60607,2025-04-03,Complaint,Pass,41.88710986216882,-87.65116394801733
2615007,COLUMBIA EXPLORERS,School,Risk 1 (High),4600 S KEDZIE AVE,60632,2025-04-03,Canvass,Pass,41.80984547758688,-87.70419017109042
2615056,SUSHI BY WEIGHT LLC,Restaurant,Risk 1 (High),60 E JACKSON BLVD,60604,2025-04-03,License Re-Inspection,Pass,41.87837042031117,-87.62544271345834
2615095,BARRACO'S PIZZA,Restaurant,Risk 1 (High),3043-3047 W 111TH ST,60655,2025-04-03,Canvass,Pass,41.691495324148114,-87.6977804013201
2615104,SHERATON GRAND CHICAGO RIVERWALK,Restaurant,Risk 3 (Low),301 E NORTH WATER ST,60611,2025-04-03,License,Pass,41.88945828010943,-87.62036837642913
2615070,HARRY CARAY'S SHORTSTOP,Restaurant,Risk 1 (High),5700 S CICERO AVE,60638,2025-04-03,Complaint,Pass,41.789329323265385,-87.74164564419637
2615091,THE HOUSE OF BING,Restaurant,Risk 1 (High),6930 S SOUTH SHORE DR,60649,2025-04-03,Canvass,Pass,41.76896052011414,-87.56667053733712
2615103,SHERATON GRAND CHICAGO RIVERWALK,Restaurant,Risk 1 (High),301 E NORTH WATER ST,60611,2025-04-03,License,Pass,41.88945828010943,-87.62036837642913
2615077,DAMIRA,Restaurant,Risk 3 (Low),14 W SUPERIOR ST,60654,2025-04-03,License,Pass,41.8957812748777,-87.62875796343248
2615034,TIMBER LANES,Liquor,Risk 3 (Low),1851 W IRVING PARK RD,60613,2025-04-03,License,Fail,41.954080767134606,-87.67614694113043
2615040,ST. PIUS V CHURCH,CHURCH KITCHEN,Risk 1 (High),1919 S ASHLAND AVE,60608,2025-04-03,Canvass,Fail,41.855363885442415,-87.66593319157184
2615025,MARIANO'S #8522,Grocery Store,Risk 1 (High),5201 N SHERIDAN RD,60640,2025-04-03,Complaint Re-Inspection,Pass w/ Conditions,41.976481667612425,-87.65483977716684
2615044,UPRISING THEATER,Restaurant,Risk 3 (Low),2905 N MILWAUKEE AVE,60618,2025-04-03,License,Fail,41.9341060540043,-87.71543193848767
2615121,SHARKS FISH & CHICKEN,Restaurant,Risk 1 (High),1828 W 79TH ST,60620,2025-04-03,Canvass,Fail,41.750388106951974,-87.66943851696668
2615075,MARIANO'S #8520,Grocery Store,Risk 1 (High),3145 S ASHLAND AVE,60608,2025-04-03,Complaint Re-Inspection,Pass,41.836468347729024,-87.66556690213167
2615108,TACOS EL REY,Restaurant,Risk 1 (High),9625 S EWING AVE,60617,2025-04-03,Canvass Re-Inspection,Pass,41.720590461950856,-87.53514240131703
2615067,JEWEL FOOD STORE,Grocery Store,Risk 1 (High),11730 S MARSHFIELD AVE,60643,2025-04-03,Canvass Re-Inspection,Pass,41.680332205334544,-87.66258467873885
2614999,PIZZA HUT,Restaurant,Risk 2 (Medium),5401 S WENTWORTH AVE,60609,2025-04-02,Canvass,Pass w/ Conditions,41.796234875219376,-87.63040492438661
2614960,SEASHELL,Restaurant,Risk 2 (Medium),3944 W ROOSEVELT RD,60624,2025-04-02,Short Form Complaint,Pass,41.86629065519555,-87.72456177467829
2614943,THEODORE ROOSEVELT HIGH SCHOOL,School,Risk 1 (High),3436 W WILSON AVE,60625,2025-04-02,Canvass Re-Inspection,Pass,41.96485521836176,-87.7148305062818
2614973,REGGIO'S PIZZA EXPRESS II,Restaurant,Risk 1 (High),4434 S COTTAGE GROVE AVE,60653,2025-04-02,Canvass,Pass w/ Conditions,41.8139405139736,-87.60680964252573
2614967,D'AGOSTINOS PIZZA,Restaurant,Risk 1 (High),1351 W ADDISON ST,60613,2025-04-02,Canvass Re-Inspection,Pass,41.94696420186995,-87.6636616004036
2614953,CHILDREN'S HOLISTIC INTEGRATED LEARNING AND DEVELO,Children's Services Facility,Risk 1 (High),3235 N CENTRAL AVE,60634,2025-04-02,Canvass Re-Inspection,Pass,41.9396542640577,-87.76639051535662
2614917,SEN THAI & RAMEN,Restaurant,Risk 1 (High),4608 N WESTERN AVE,60625,2025-04-02,Canvass Re-Inspection,Pass,41.96517022664056,-87.68894968647344
2614944,"PRINCETON REHABILITATION & HEALTH CARE, INC",Long Term Care,Risk 1 (High),255 W 69TH ST,60621,2025-04-02,Canvass,Fail,41.768929872013416,-87.63208346917341
2614939,MARIANO'S #8538,Grocery Store,Risk 1 (High),3030 N BROADWAY,60657,2025-04-02,Complaint Re-Inspection,Pass,41.93733843730944,-87.64445647150518
2614949,MARIANO'S #8538,Grocery Store,Risk 1 (High),3030 N BROADWAY,60657,2025-04-02,Short Form Complaint,Pass,41.93733843730944,-87.64445647150518
2614997,Mintza,Restaurant,Risk 1 (High),2245 W DEVON AVE,60659,2025-04-02,Canvass Re-Inspection,Pass,41.9976744700477,-87.6867563084304
2614989,WHITE CASTLE SYSTEMS INC,Restaurant,Risk 2 (Medium),2356 W ROOSEVELT RD,60608,2025-04-02,Complaint,Pass,41.86672490646651,-87.685842553295
2614929,PEACH'S ON 47TH,Restaurant,Risk 1 (High),4652 S DR MARTIN LUTHER KING JR DR,60653,2025-04-02,Canvass,Pass,41.80960148356178,-87.61674116665355
2614964,NEW GRAND CHINESE KITCHEN,Restaurant,Risk 1 (High),5401 S WENTWORTH AVE,60609,2025-04-02,Short Form Complaint,Pass,41.796234875219376,-87.63040492438661
2614948,GHAREEB NAWAZ,Restaurant,Risk 1 (High),2364 N LINCOLN AVE,60614,2025-04-02,Complaint,Pass,41.924970701649166,-87.64830656797486
2614970,THE GOOD LIFE SOUL FOOD CAFE,Restaurant,Risk 1 (High),11226-11238 S HALSTED ST,60628,2025-04-02,Canvass Re-Inspection,Pass,41.68971041112793,-87.64244175487424
2614951,ONWARD NEIGHBORHOOD HOUSE,Children's Services Facility,Risk 1 (High),5423-31 W DIVERSEY AVE,60639,2025-04-02,License,Pass w/ Conditions,41.93121715112931,-87.76226148035626
2614983,LOS MANGOS 3859 LLC,Restaurant,Risk 1 (High),3905 W 26TH ST,60623,2025-04-02,Canvass,Pass,41.844170862554385,-87.72235283447782
2614925,CREME DE LA CREME,Children's Services Facility,Risk 1 (High),2230 N DOMINICK ST,60614,2025-04-02,License Re-Inspection,Pass w/ Conditions,41.92222025546027,-87.66710345390526
2614936,"WARE RANCH STEAK HOUSE, INC",Restaurant,Risk 1 (High),11147 S MICHIGAN AVE,60628,2025-04-02,Canvass Re-Inspection,Pass,41.69113261954646,-87.6208849886538
2614977,JESSCAFE,Restaurant,Risk 1 (High),5819 W BELMONT AVE,60634,2025-04-02,Canvass,Fail,41.93839141038951,-87.77211894533082
2614956,THE SPOKE & BIRD BAKEHOUSE,Bakery,Risk 2 (Medium),1248 W 18TH ST,60608,2025-04-02,Complaint,Pass,41.858027589713096,-87.65839396574157
2614958,DAN'S BAKERY& EATERY,Restaurant,Risk 1 (High),2521-23 W 79TH ST,60652,2025-04-02,Canvass,Pass,41.74988030864081,-87.68619276582905
2614924,SUBWAY SANDWICH,Restaurant,Risk 1 (High),11601 W TOUHY AVE,60666,2025-04-02,Complaint,Pass w/ Conditions,42.00875076599798,-87.90687413400109
2615003,SUBWAY SANDWICH,Restaurant,Risk 1 (High),7908 S HALSTED ST,60620,2025-04-02,Canvass,Fail,41.75032238740821,-87.64418240605828
2614927,JEWEL FOOD STORE #3114,Grocery Store,Risk 1 (High),3128 W 103RD ST,60655,2025-04-02,Canvass,Fail,41.70631284461492,-87.6997671192086
2614987,CHEESIE'S PUB & GRUB/LOST REEF LOUNGE,Restaurant,Risk 1 (High),958-964 W BELMONT AVE,60657,2025-04-02,Complaint,Pass,41.94002723561704,-87.65373272685191
2614982,PRIME FISH,Restaurant,Risk 1 (High),8022 S HALSTED ST,60620,2025-04-02,Canvass Re-Inspection,Pass,41.74810405559482,-87.64411513161956
2614959,EL GRAN BURRITO EXPRESS #2,Restaurant,Risk 1 (High),1907 W 87TH ST,60620,2025-04-02,Canvass Re-Inspection,Pass,41.735578274725285,-87.67078075079954
2614952,KANELA BREAKFAST CLUB,Restaurant,Risk 1 (High),1408 N MILWAUKEE AVE,60622,2025-04-02,Canvass,Pass w/ Conditions,41.907424729614625,-87.6730736738879
2615002,B'Z SPORTS BAR & GRILL,Restaurant,Risk 1 (High),12001-12003 S HALSTED ST,60628,2025-04-02,Canvass,Pass w/ Conditions,41.67590206604794,-87.64169804628186
2614965,MAGIC FOOD,Grocery Store,Risk 3 (Low),6020-6022 W North AVE,60639,2025-04-02,License,Pass w/ Conditions,41.90935678512507,-87.77612368277944
2614972,LACALACA 22 LLC,Mobile Food Preparer,Risk 2 (Medium),135 N KEDZIE AVE,60612,2025-04-02,License,Pass,41.88390509704504,-87.70605925083947
2614914,TROPICAL NUTRITION TWIST,Restaurant,Risk 1 (High),7545 W IRVING PARK RD,60634,2025-04-02,License,Fail,41.95243933203402,-87.81641125307277
2614961,"TASTY SPOT FOOD & GRILL ON 67, INC.",Grocery Store,Risk 1 (High),1508 E 67TH ST,60637,2025-04-02,Canvass,Fail,41.77342281569598,-87.58833686934243
2614990,CHICK-FIL-A FORD CITY,Restaurant,Risk 1 (High),4733 W 76TH ST,60652,2025-04-02,Complaint,Pass,41.75423732561216,-87.74051786083407
2614988,BECK'S,Restaurant,Risk 1 (High),2201 N CLYBOURN AVE,60614,2025-04-02,Complaint,Pass w/ Conditions,41.92173963746964,-87.66436141694093
2614968,LIQUOR PARK,Liquor,Risk 3 (Low),1942 W NORTH AVE BLDG,60622,2025-04-02,License Re-Inspection,Pass,41.91060843502854,-87.67671239013194
2614915,LUCKY CAFE,Restaurant,Risk 2 (Medium),3412 W IRVING PARK RD,60618,2025-04-02,License,Pass,41.95395842542393,-87.71347543576492
2614912,CRUMBL AT BRICKYARD,Bakery,Risk 2 (Medium),2650 N NARRAGANSETT AVE,60639,2025-04-02,Canvass,Out of Business,41.92884722332376,-87.78578101920121
2614979,MERCY CIRCLE,REGULATED BUSINESS,Risk 1 (High),3659 W 99TH ST,60655,2025-04-02,Canvass,Pass,41.71317071102441,-87.71373766446379
2614918,Fenger Acad. (H/S)(Board of Education),School,Risk 1 (High),11220 S Wallace (600W),60628,2025-04-02,Canvass Re-Inspection,Pass,41.689938848094386,-87.63760833241687
2614911,WINDY CITY MARKET,Grocery Store,Risk 1 (High),3334-3348 N PULASKI RD,60641,2025-04-02,Canvass,Pass,41.94184003934502,-87.72741517949781
2614957,Magic Food Inc,Grocery Store,Risk 3 (Low),6020-6022 W North AVE,60639,2025-04-02,Canvass,Out of Business,41.90935678512507,-87.77612368277944
2614935,ORGANICLIFE,School,Risk 1 (High),3737 S PAULINA ST,60609,2025-04-02,Canvass,Pass,41.8256899992983,-87.6676870023875
2614933,MARY'S ABC ACADEMY CHILD DAY CARE CENTER,Children's Services Facility,Risk 1 (High),5081 N ELSTON AVE,60630,2025-04-02,Canvass,Pass,41.973379481217265,-87.74849027252397
2614978,"FRANK'S CHICAGO SHRIMP HOUSE, INC.",Restaurant,Risk 1 (High),5052 W IRVING PARK RD,60641,2025-04-02,Canvass,Pass,41.95344289157839,-87.75439576492936
2614913,JOYFUL NOISE CHRISTIAN DAYCARE,Children's Services Facility,Risk 1 (High),4243 W NORTH AVE,60639,2025-04-02,License Re-Inspection,Pass,41.909687088617126,-87.73302403097847
2614919,DENIEKE HOWARD,Daycare Above and Under 2 Years,Risk 1 (High),7630-34 S ASHLAND AVE,60620,2025-04-02,Canvass Re-Inspection,Pass,41.75487381820697,-87.6636944223879
2614947,CHICAGO'S PIZZA,Restaurant,Risk 1 (High),4520 W IRVING PARK RD,60641,2025-04-02,Canvass,Pass,41.95359543105369,-87.74147723471926
2614934,MAXWELL CHARCOAL GRILL,Restaurant,Risk 1 (High),8637 S ASHLAND AVE,60620,2025-04-02,Canvass Re-Inspection,Pass,41.73650528840047,-87.6629352326755
2614930,"M & M MINI MARKET, INC.",Grocery Store,Risk 3 (Low),4036 W DIVISION ST,60651,2025-04-02,License Re-Inspection,Pass,41.90275593000036,-87.72794150780221
2614922,CHARLES SUMNER ELEMENTARY,School,Risk 1 (High),4320 W Fifth Ave (800S),60624,2025-04-02,Canvass Re-Inspection,Pass,41.8708492240888,-87.73355413576171
2614920,TILLY BAGEL SHOP-FULTON MARKET,Restaurant,Risk 1 (High),204 N ABERDEEN ST,60607,2025-04-02,License,Pass,41.88572912483546,-87.65462313853236
2614921,Crumbl Brickyard Chicago,Bakery,Risk 2 (Medium),2650 N NARRAGANSETT AVE,60639,2025-04-02,License,Fail,41.92884722332376,-87.78578101920121
2614923,EL CHILAQUIL,Restaurant,Risk 1 (High),3711 W COLUMBUS AVE,60652,2025-04-02,Canvass Re-Inspection,Pass,41.74101286491123,-87.7143741839553
2614971,GORILLA SUSHI,Restaurant,Risk 1 (High),4945 N MILWAUKEE AVE,60630,2025-04-02,Canvass,Pass,41.970758727750066,-87.76314717614609
2614955,"A.P. DELI RESTAURANT GROUP, INC.",Restaurant,Risk 1 (High),10758 S MICHIGAN AVE,60628,2025-04-02,Canvass Re-Inspection,Pass,41.6981699973446,-87.62102419675304
2614974,BURGER BOY EXPRESS INC.,Restaurant,Risk 1 (High),5019 N WESTERN AVE,60625,2025-04-02,Canvass Re-Inspection,Fail,41.972911618595504,-87.68890203932801
2614993,LOS AZARES MEXICAN GRILL LLC,Restaurant,Risk 1 (High),5238 N NAGLE AVE,60630,2025-04-02,Canvass,Pass,41.97671902984532,-87.78800131348771
2614984,HARRY POTTER CHICAGO,Restaurant,Risk 2 (Medium),676 N MICHIGAN AVE,60611,2025-04-02,License,Pass,41.89482685257429,-87.62439615715573
2614836,BAKED BY JANE,Restaurant,Risk 1 (High),5481 N NORTHWEST HWY,60630,2025-04-01,Canvass,Pass,41.980383564676934,-87.77747659864201
2614903,Drippin' Bites,Restaurant,Risk 1 (High),6808 N SHERIDAN RD,60626,2025-04-01,Canvass Re-Inspection,Pass,42.00582694496218,-87.66114012527682
2614840,SHO,Restaurant,Risk 1 (High),1533 N WELLS ST,60610,2025-04-01,License,Pass,41.91013488363695,-87.63453146801673
2614880,CASPIAN KABAB CUISINE,Restaurant,Risk 1 (High),1413 N ASHLAND AVE,60622,2025-04-01,Canvass,Fail,41.907442564575305,-87.66745466177603
2614837,JAMES SHIELDS MIDDLE SCHOOL,School,Risk 1 (High),2611 W 48TH ST,60632,2025-04-01,Canvass Re-Inspection,Pass,41.80646389977141,-87.68978288830843
2614857,ST. ELIZABETH OF THE TRINITY SCHOOL,School,Risk 1 (High),6040 W Ardmore ST,60646,2025-04-01,Canvass Re-Inspection,Pass,41.98666091326279,-87.77959985757978
2614892,ENTRE PANAS RESTAURANT,Restaurant,Risk 1 (High),2430 W 47TH ST,60632,2025-04-01,License,Pass,41.808531901131886,-87.68559060232674
2614827,EXPLORA LEARNING CENTER 1,Children's Services Facility,Risk 1 (High),5859 W IRVING PARK RD,60634,2025-04-01,Canvass,Fail,41.95297725706599,-87.77426497520248
2614896,SEAFOOD CITY SUPERMARKET/GRILL CITY/CRISPY TOWN/NO,Grocery Store,Risk 1 (High),5033 N ELSTON AVE,60630,2025-04-01,Complaint,Pass w/ Conditions,41.97234928256036,-87.74682508578468
2614882,Hands On Inc,Restaurant,Risk 1 (High),7117-7119 W ADDISON ST,60634,2025-04-01,Canvass,Pass w/ Conditions,41.94521290854801,-87.80400170314375
2614855,WALDO COONEY'S PIZZA,Restaurant,Risk 1 (High),2640 W 51ST ST,60632,2025-04-01,Complaint Re-Inspection,Pass,41.80115359848577,-87.6907407136006
2614831,MUNCHIES GYROS ORIGINAL,Restaurant,Risk 1 (High),3682 N ELSTON AVE,60618,2025-04-01,License,Pass,41.948167728769576,-87.71131602708118
2614875,SUSHI-SAN,Restaurant,Risk 1 (High),1950 N HALSTED ST,60614,2025-04-01,Canvass Re-Inspection,Pass,41.91743575983061,-87.64862456929816
2614862,TALA QUICK MART,Grocery Store,Risk 3 (Low),5652 W DIVISION ST,60651,2025-04-01,Canvass,Out of Business,41.90222162432598,-87.7677718454794
2614825,JEWEL FOOD STORE #3262,Grocery Store,Risk 1 (High),4660 W IRVING PARK RD,60641,2025-04-01,Canvass,Pass,41.95355443840363,-87.74505531119503
2614894,AVERS EXPRESS FOOD LLC,Grocery Store,Risk 3 (Low),3825 W CHICAGO AVE,60651,2025-04-01,License,Fail,41.895292084430416,-87.72234938942286
2614861,SHO,Restaurant,Risk 3 (Low),1533 N WELLS ST,60610,2025-04-01,License,Pass,41.91013488363695,-87.63453146801673
2614891,GUAPO TACO,Restaurant,Risk 1 (High),2430 W 47TH ST,60632,2025-04-01,Canvass,Out of Business,41.808531901131886,-87.68559060232674
2614883,FAST GRILL,Restaurant,Risk 1 (High),3930 N CICERO AVE,60641,2025-04-01,Canvass,Pass,41.952518560711454,-87.74743973075442
2614907,FATBURGER BUFFALO'S EXPRESS,Restaurant,Risk 1 (High),825 E 87TH ST,60619,2025-04-01,Canvass,Pass,41.73655254900219,-87.6038209739042
2614899,AMEER TANDOORI KABAB,Restaurant,Risk 1 (High),2307 W DEVON AVE,60659,2025-04-01,Complaint,Pass,41.997656901877434,-87.68775624151787
2614864,AFC SUSHI @ JEWEL-OSCO #3262,Grocery Store,Risk 1 (High),4660 W IRVING PARK RD,60641,2025-04-01,Canvass,Pass,41.95355443840363,-87.74505531119503
2615047,MICHELADAS EL PATRON,Shared Kitchen User (Long Term),Risk 3 (Low),3318 N OSCEOLA AVE,60634,2025-04-01,Canvass,Pass,41.94025946740951,-87.81308317654317
2614854,TAQUERIA CD HIDALGO,Restaurant,Risk 1 (High),7104 N CLARK ST,60626,2025-04-01,License,Pass w/ Conditions,42.011581363816795,-87.67461423129816
2614858,STUSSY'S DINER,Restaurant,Risk 1 (High),3500 S HALSTED ST,60609,2025-04-01,Canvass,Pass w/ Conditions,41.83069533520227,-87.64625091576728
2614893,RAJ DARBAR,Restaurant,Risk 1 (High),2660 N HALSTED ST,60614,2025-04-01,Complaint,Fail,41.930751911450216,-87.64909233354552
2614884,ASIAN STATION,Restaurant,Risk 1 (High),1343 W MORSE AVE,60626,2025-04-01,Canvass Re-Inspection,Pass,42.00780902250199,-87.66542847509838
2614866,BITES,Restaurant,Risk 1 (High),3313 N CLARK ST,60657,2025-04-01,Canvass Re-Inspection,Pass,41.94216017259626,-87.65228987037567
2614871,DUFFY'S PLACE INC,Liquor,Risk 3 (Low),6355 S CENTRAL AVE,60638,2025-04-01,Complaint Re-Inspection,Pass,41.7764176825641,-87.76151321233951
2614856,RADAIOS BROS FRANKSVILLE INC,Restaurant,Risk 1 (High),3550 N HARLEM AVE,60634,2025-04-01,Canvass Re-Inspection,Pass,41.944944690917175,-87.80714093729617
2614872,CHICK-FIL-A,Restaurant,Risk 1 (High),11601 W TOUHY AVE,60666,2025-04-01,Short Form Complaint,Pass,42.00875076599798,-87.90687413400109
2614963,KRISPY KRUNCHY CHICKEN,Restaurant,Risk 1 (High),1840 W PETERSON AVE,60660,2025-04-01,Complaint,Fail,41.99083406875133,-87.67677172960916
2614847,REACH FOR THE STARS CHILDCARE ACADEMY INC.,Daycare Above and Under 2 Years,Risk 1 (High),4246-4252 S DR MARTIN LUTHER KING JR DR,60653,2025-04-01,License,Pass,41.8170238427987,-87.61695042319296
2614826,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),1943 W MONTEREY AVE,60643,2025-04-01,Canvass,Pass,41.69170541410107,-87.6701137203336
2614905,TAQUERIA ATOTONILCO #2,Restaurant,Risk 1 (High),1649 W 47TH ST,60609,2025-04-01,Canvass Re-Inspection,Pass,41.808476157506206,-87.66691320039692
2614901,MEI FOOD,Restaurant,Risk 1 (High),220 W 31ST ST,60616,2025-04-01,Canvass Re-Inspection,Pass,41.838333031882655,-87.63257553845861
2614902,HARMONY NURSING & REHAB CTR,Long Term Care,Risk 1 (High),3919 W FOSTER AVE,60625,2025-04-01,Canvass Re-Inspection,Pass,41.97543959387946,-87.72648597803017
2614898,AL SAFA,Restaurant,Risk 1 (High),3146 W TOUHY AVE,60645,2025-04-01,Complaint Re-Inspection,Pass,42.01197987928261,-87.70853385148317
2614848,ART IN MOTION SCHOOL,School,Risk 2 (Medium),7415 S EAST END AVE,60649,2025-04-01,Canvass,Fail,41.76016159438004,-87.58337498057953
2614865,TRIBU CAFFE CORP,Restaurant,Risk 1 (High),3856 N ASHLAND AVE,60613,2025-04-01,Canvass Re-Inspection,Pass,41.952315895836875,-87.6691456431224
2614852,DELICIAS TACOS 100% MEXICAN STYLE,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST,60608,2025-04-01,License,Pass,41.85045102427,-87.65879785567869
2614887,AVERS PLACE,Grocery Store,Risk 3 (Low),3825 W CHICAGO AVE,60651,2025-04-01,Canvass,Out of Business,41.895292084430416,-87.72234938942286
2614900,LEXINGTON BETTY SMOKEHOUSE,Restaurant,Risk 1 (High),756 E 111TH ST,60628,2025-04-01,Canvass,Fail,41.69297593328423,-87.60266451724692
2614841,LIQUOR PARK,Liquor,Risk 3 (Low),1942 W NORTH AVE BLDG,60622,2025-04-01,License,Fail,41.91060843502854,-87.67671239013194
2614868,EL BUEN TACO #4,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST,60608,2025-04-01,License,Fail,41.85045102427,-87.65879785567869
2614835,"LEARNING TREE PRESCHOOL AND NURSERY, INC.",Daycare Above and Under 2 Years,Risk 1 (High),6161 S KEDZIE AVE,60629,2025-04-01,Canvass,Fail,41.78084306045778,-87.70304248538193
2614843,"FIESTA BURGER HEAVEN, INC.",Restaurant,Risk 1 (High),7832 S ASHLAND AVE,60620,2025-04-01,Canvass,Fail,41.75117948402018,-87.66360548792919
2614886,ANTOJITOS MAJICOS LA MICHOACANA,Restaurant,Risk 1 (High),3540 W LAWRENCE AVE,60625,2025-04-01,Canvass Re-Inspection,Pass,41.968468819581474,-87.71748860242933
2614833,Stepping Stones Nursery School,Children's Services Facility,Risk 1 (High),2750 W LAWRENCE,60625,2025-04-01,License,Pass,41.96864515206485,-87.69821695287187
2614909,BIG STAR II,Restaurant,Risk 1 (High),3638-3640 N CLARK ST,60613,2025-04-01,Complaint Re-Inspection,Pass w/ Conditions,41.948168634367825,-87.65746305156426
2614824,PALETERIA AYUTLA,Restaurant,Risk 2 (Medium),2404 W 46TH PL,60632,2025-04-01,Canvass,Fail,41.80945691736228,-87.68474598934672
2614795,ST BERNARD HOSPITAL & HEALTH CENTER,Hospital,Risk 1 (High),326 W 64TH ST,60621,2025-03-31,Canvass,Pass,41.77821515610851,-87.63346442603714
2614773,ST. THERESE SCHOOL,School,Risk 1 (High),247 W 23RD ST,60616,2025-03-31,Canvass,Pass,41.85084064345491,-87.6338055622881
2614779,LOVE & LIGHT CAFE,Restaurant,Risk 1 (High),5107 S BLACKSTONE AVE,60615,2025-03-31,Canvass,Pass,41.80218114518527,-87.59035631878895
2614816,MIS TACOS MEXICAN FOOD,Restaurant,Risk 1 (High),4308-4310 W MARQUETTE RD,60629,2025-03-31,Canvass,Pass,41.77139058907717,-87.7303173969806
2614755,AITRON INC.,Grocery Store,Risk 3 (Low),3741-3743 W CHICAGO,60651,2025-03-31,License Re-Inspection,Pass,41.895312599106866,-87.72036866285407
2614763,MEDITERRANEO CAFE,Restaurant,Risk 1 (High),4229 N LINCOLN AVE,60618,2025-03-31,Canvass Re-Inspection,Pass,41.958678131096015,-87.68176382669273
2614750,CHICK-FIL-A PULLMAN,Restaurant,Risk 1 (High),11131 S CORLISS AVE,60628,2025-03-31,License,Pass,41.69195600663339,-87.60055824712973
2614746,TAILWIND ROASTING,Wholesale,Risk 3 (Low),909 W BLISS ST,60642,2025-03-31,License,Pass,41.90144751480647,-87.6512525996271
2614760,BUSABA GARDEN THAI CUISINE,Restaurant,Risk 1 (High),3246 W FOSTER AVE,60625,2025-03-31,License,Pass,41.975836120944784,-87.71058817183558
2614815,SHARKS FISH  &  CHICKEN,Restaurant,Risk 1 (High),1554 W MARQUETTE RD,60636,2025-03-31,Canvass Re-Inspection,Pass,41.77230550552263,-87.66379406659152
2614772,CARIBBEAN AMERICAN BAKING CO,Bakery,Risk 1 (High),1539 W HOWARD ST,60626,2025-03-31,Canvass Re-Inspection,Pass,42.019256140221195,-87.66984117416277
2614756,LITTLE LEADER'S ACADEMY,Children's Services Facility,Risk 1 (High),1856-1858 W 69TH ST,60636,2025-03-31,Canvass Re-Inspection,Pass,41.768582372749975,-87.67105572640989
2614823,CHINA CITY,Restaurant,Risk 1 (High),6940 S ASHLAND AVE,60636,2025-03-31,Canvass,Pass,41.767328200940014,-87.66400242735763
2614794,TAQUERIA  OMETEPEC GUERRERO INC.,Restaurant,Risk 1 (High),4344 W 63RD ST,60629,2025-03-31,Canvass,Pass,41.77866050373662,-87.73187460420293
2614757,"THE STOCKYARD COFFEEHOUSE, LLC",Restaurant,Risk 1 (High),558 W 37th ST,60609,2025-03-31,Canvass Re-Inspection,Pass,41.82727667488455,-87.64108341896561
