inspection_id,dba_name,aka_name,license_,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,violations,latitude,longitude,location
2614934,MAXWELL CHARCOAL GRILL,SAMMY'S TOUCH,2872813,Restaurant,Risk 1 (High),8637 S ASHLAND AVE,CHICAGO,IL,60620,2025-04-02T00:00:00.000,Canvass Re-Inspection,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14 : MUST PROVIDE A HAND WASHING SIGN IN TOILET ROOM. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments:  5-202.12 (B-D) : MUST REPAIR OR REPLACE SLOW DRAIN AT HAND SINK IN PREP AREA. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  4-101.19 : MUST REMOVE RUST FROM WALK IN COOLER SHELVING UNITS & CARDBOARD FROM SAME. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.11 : MUST REPAIR OR REPLACE DAMAGED INTERIOR PANELS ON REAR 3- DOOR PREP COOLER & WORN DOOR GASKETS AND WALK IN COOLER DOOR. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(C) : MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP FROM PIPES OF COOKING EQUIPMENT | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.13 : MUST REPAIR OR REPLACE BENT METAL WALL PANEL ABOVE COOKING EQUIPMENT TO BE SMOOTH AND EASILY CLEANABLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  6-501.13 : MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP FROM FLOOR ALONG WALL BASES OF COOKING EQUIPMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.17 : MUST CLEAN DEAD INSECTS FROM LIGHT SHIELDS THROUGHOUT AND DUST BUILD UP FROM CEILING VENTS.",41.73650528840047,-87.6629352326755,"
,  
(41.73650528840047, -87.6629352326755)"
2614919,DENIEKE HOWARD,THE GARDEN OF HEAVEN CHILDCARE ACADEMY INC.,2670396,Daycare Above and Under 2 Years,Risk 1 (High),7630-34 S ASHLAND AVE,CHICAGO,IL,60620,2025-04-02T00:00:00.000,Canvass Re-Inspection,Pass,"48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: 4-301.13 : OBSERVED NO DRAINBOARD AT 3- COMPARTMENT SINK MUST PROVIDE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments:  4-601.11(C) : MUST CLEAN DUST BUILD UP FROM DAISIES,TULIPS I & II,SUNFLOWER ROOMS-SHELVING UNITS & WINDOW SILLS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  6-501.114 : MUST ELEVATE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS IN STAFF BREAK ROOM,DIAPER CLOSET. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.13 : MUST REPAIR OR REPLACE IN KITCHEN-DAMAGED CEILING ABOVE VENTILATION HOOD.STAFF BREAK ROOM-GAP IN WALL BASE NEXT TO LARGE REFRIGERATOR.TULIPS I & II- STAINED CEILING TILES.BUTTER CUPS KIDS TOILET ROOM-DAMAGED FLOOR TILE & HOLE IN LOWER WALL BASE IN BETWEEN HAND SINKS.BUTTER CUPS ADULTS TOILET ROOM-HOLE IN LOWER WALL BASE NEXT TO TOILET. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: : 6-501.13 : MUST CLEAN DUST BUILD UP FROM FLOOR UNDER LOCKERS,KITCHEN,TULIPS I & II ROOM | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments:  6-202.11 : MUST REPAIR OR REPLACE BURNTOUT LIGHTS IN TULIPS II AND BASEMENT STAFF TOILET ROOM.",41.75487381820697,-87.6636944223879,"
,  
(41.75487381820697, -87.6636944223879)"
2614912,CRUMBL AT BRICKYARD,CRUMBL,2862614,Bakery,Risk 2 (Medium),2650 N NARRAGANSETT AVE,CHICAGO,IL,60639,2025-04-02T00:00:00.000,Canvass,Out of Business,,41.92884722332376,-87.78578101920121,"
,  
(41.928847223323764, -87.78578101920121)"
2614990,CHICK-FIL-A FORD CITY,CHICK-FIL-A FORD CITY,2758133,Restaurant,Risk 1 (High),4733 W 76TH ST,CHICAGO,IL,60652,2025-04-02T00:00:00.000,Complaint,Pass,40. PERSONAL CLEANLINESS - Comments: MALE FOOD EMPLOYEE PREPARING BEVERAGES AND HANDLING ICE WITHOUT HAIR RESTRAINT. INSTD TO WEAR EFFECTIVE HAIR RESTRAINTS FOR ALL EMPLOYEES HANDLING FOOD (FOOD DEFINITION INCLUDES ICE AND BEVERAGES) | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FAN COVERS OF WALK IN COOLER WITH DUST ACCUMULATION.  UNDERNEATH DOOR HANDLES OF ALL UPRIGHT COOLERS IN CHICKEN PREP AREA WITH EXCESSIVE DEBRIS ACCUMULATION. INSTD TO CLEAN AND MAINTAIN SAME,41.75423732561216,-87.74051786083407,"
,  
(41.75423732561216, -87.74051786083407)"
2614939,MARIANO'S #8538,MARIANO'S,2446998,Grocery Store,Risk 1 (High),3030 N BROADWAY,CHICAGO,IL,60657,2025-04-02T00:00:00.000,Complaint Re-Inspection,Pass,,41.93733843730944,-87.64445647150518,"
,  
(41.93733843730944, -87.64445647150518)"
2614966,PASSION T CATERING,PASSION T,2906665,Restaurant,Risk 1 (High),3412 W 79TH ST,CHICAGO,IL,60652,2025-04-02T00:00:00.000,Non-Inspection,No Entry,,41.74989207889408,-87.70784530809324,"
,  
(41.74989207889408, -87.70784530809324)"
2614979,MERCY CIRCLE,MERCY CIRCLE,2269786,REGULATED BUSINESS,Risk 1 (High),3659 W 99TH ST,CHICAGO,IL,60655,2025-04-02T00:00:00.000,Canvass,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: LEAK AT HOT WATER HANDLE ON HANDSINK IN BEVERAGE SERVICE AREA INSTRUCTED TO CORRECT AND MAINTAIN,41.71317071102441,-87.71373766446379,"
,  
(41.71317071102441, -87.71373766446379)"
2614961,"TASTY SPOT FOOD & GRILL ON 67, INC.",TASTY SPOT FOOD & GRILL ON,2868256,Grocery Store,Risk 1 (High),1508 E 67TH ST,CHICAGO,IL,60637,2025-04-02T00:00:00.000,Canvass,Fail,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED SOME STORAGE CONTAINERS IN FRONT STORAGE ROOM BY THE WALK-IN FREEZER NOT LABELED AS REQUIRED; INSTRUCTED TO LABEL WITH NAME OF PRODUCT INSIDE OF THE CONTAINER. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: RODENT ACTIVITY FOUND ON PREMISES.  OBSERVED 50 OR MORE MOUSE DROPPINGS UNDER FRONT SERVING COUNTER IN THE COOKING AREA, ON THE FLOOR IN THE FAR REAR STORAGE ROOM, BETWEEN SHELVES ON THE SELLING FLOOR AND UNDER STORAGE SHELVES IN THE FRONT STORAGE AREA; INSTRUCTED TO CLEAN ALL AREAS AND HAVE PEST CONTROL COMPANY SERVICE ESTABLISHMENT PRIOR TO REINSPECTION NEXT WEEK.  PRIORITY FOUNDATION VIOLATION 7-38-020(A) CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN THE FOLLOWING:  FRYERS AT BOTTOM AREA, EXTERIOR SURFACES OF FRYER AND GRILL, INTERIORS OF COOLERS AND FREEZERS WHERE NEEDED.  MEAT COOLER STORING FRESH MEAT AND WALK-IN COOLER HAVE AN ODOR FROM THE FRESH MEAT BLOOD SPILLS; CLEAN AND MAINTAIN.  CLEAN FAN COVERS INSIDE OF THE BEVERAGE WALK-IN COOLER TO REMOVE DUST OBSERVED.  CLEAN EXTERIOR SURFACE OF GREASE RECEPTOR AT THREE COMP SINK TO REMOVE RUST STAINS ON TOP OF RECEPTOR. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THE FIRST COMPARTMENT OF THE THREE COMP SINK DRAINING SLOWLY; INSTRUCTED TO CORRECT SO THAT SINK DRAINS PROPERLY.  A CAP IS MISSING FROM THE BACK FLOW DEVICE ON TOP OF THE FAUCET AT THE UTILITY SINK; REPLACE CAP. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: OBSERVED LEAKING FROM THE CEILING IN THE FRONT PREP AREA BY THE PREP TABLE AND LEAKING FROM THE CEILING IN THE FAR REAR STORAGE AREA NEAR THE REAR EXIT DOOR; INSTRUCTED TO REPAIR LEAKING FROM BOTH AREAS. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: THE WASHROOM DOOR IS NOT SELF CLOSING; INSTRUCTED TO PROVIDE A SELF CLOSING DEVICE AT WASHROOM DOOR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED CLEANING AROUND UNDER AND BEHIND VARIOUS EQUIPMENT ON PREMISES: COOKING EQUIPMENT, STORAGE SHELVES, CLOSETS, CORNER AREAS, WALK-IN COOLER, WASHROOM; CLEAN AND MAINTAIN.  CLEAN THE VENTILATION FAN IN WASHROOM TO REMOVE DUST OBSERVED AND FAN COVERS IN WALK-IN COOLER WHERE NEEDED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SEVERAL CEILING TILE IN POOR REPAIR; INSTRUCTED TO REPLACE TILE WHERE NEEDED.",41.77342281569598,-87.58833686934243,"
,  
(41.77342281569598, -87.58833686934243)"
2614914,TROPICAL NUTRITION TWIST,TROPICAL TWIST,2951735,Restaurant,Risk 1 (High),7545 W IRVING PARK RD,CHICAGO,IL,60634,2025-04-02T00:00:00.000,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. MUST PROVIDE VERIFICATION FOR EACH EMPLOYEE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-010.  | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO METAL STEM THERMOMETER ON SITE. MUST PROVIDE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-005. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO EQUIPMENT THERMOMETER INSIDE OF PREP COOLER. MUST PROVIDE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: NO PEST CONTROL LOG BOOK ON SITE. MUST PROVIDE A LOG BOOK WITH SERVICES FROM A LICENSED EXTERMINATOR AT LEAST TWICE A YEAR, IDPH PEST CONTROL LICENSE NUMBER AND SERVICE REPORTS FROM THE LAST 12 MONTHS. PRIORITY FOUNDATION VIOLATION. 7-38-020(C). | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST KIT ON SITE. MUST PROVIDE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-005.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO LID WITH COVER IN TOILET ROOM. MUST PROVIDE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NO MECHANICAL VENTILATION IN TOILET ROOM. MUST PROVIDE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING CERTIFICATE ON SITE. MUST PROVIDE ALLERGEN TRAINING FOR ALL CERTIFIED FOOD MANAGERS.",41.95243933203402,-87.81641125307277,"
,  
(41.95243933203402, -87.81641125307277)"
2614965,MAGIC FOOD,MAGIC FOOD,3011047,Grocery Store,Risk 3 (Low),6020-6022 W North AVE,CHICAGO,IL,60639,2025-04-02T00:00:00.000,License,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HANDWASHING SINK INACCESSIBLE AT THE REAR/DISHWASHING AREA IN OPERABLE DUE TO IT BEING TURNED OFF. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-030(c)CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND SOAP AVAILABLE AT HANDSINK IN PREP/DISWASHING AREA. INSTRUCTED TO PROVIDE HANDSOAP AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-030 (C) CITATION COMBINED WITH ABOVE | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO PAPER TOWELS AT EXPOSED HAND WASHING SINK BY THE WASHROOM AND THE WASHBOWL IN THE WASHROOM. INSTRUCTED TO MAINTAIN PAPER TOWELS AT ALL EXPOSED HAND WASHING SINKS AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-030(C). CITATION COMBINED WITH ABOVE VIOLATION.   | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD ITEMS STORED ON FLOOR IN WALK-IN COOLER. INSTRUCTED MANAGER TO ELEVATE ALL FOOD SIX INCHES OFF FLOOR.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: NOTED SOME USE OF MILK CRATES FOR ELEVATION AT THE  DISHWASHING AREA, AND DRY STORAGE AREA. INSTRUCTED NOT TO USE MILK CRATES FOR ELEVATION TO PREVENT HIDING PLACES FOR PEST. MUST PROVIDE APPROPRIATE SHELVING FOR STORAGE. ALL FOOD ITEMS MUST ALSO BE STORED 6"" AWAY FROM THE WALL  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED WASHROOM DOOR NOT SELF-CLOSING. INSTRUCTED MANAGER TO REPAIR SELF-CLOSING DEVICE ON WASHROOM DOOR.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DEBRIS ON FLOORS ALONG WALLS AND CORNERS IN UTILITY AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED SOME MISSING LIGHT SHIELDS. INSTRUCTED TO REPLACE | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DIRT BUILD UP IN SOME VENT IN THE FACILITY. INSTRUCTED TO CLEAN AND MAINTAIN",41.90935678512507,-87.77612368277944,"
,  
(41.90935678512507, -87.77612368277944)"
2614982,PRIME FISH,PRIME FISH,2463968,Restaurant,Risk 1 (High),8022 S HALSTED ST,CHICAGO,IL,60620,2025-04-02T00:00:00.000,Canvass Re-Inspection,Pass,,41.74810405559482,-87.64411513161956,"
,  
(41.74810405559482, -87.64411513161956)"
2614929,PEACH'S ON 47TH,PEACH'S ON 47TH,2326815,Restaurant,Risk 1 (High),4652 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60653,2025-04-02T00:00:00.000,Canvass,Pass,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED A LEAKY PIPE ON THE ICE MACHINE. MUST REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE BASE BOARD MISSING AND/OR POOR REPAIR BEHIND THE 3 COMP SINK AND ICE MACHINE.",41.80960148356178,-87.61674116665355,"
,  
(41.80960148356178, -87.61674116665355)"
2614948,GHAREEB NAWAZ,GHAREEB NAWAZ,2873087,Restaurant,Risk 1 (High),2364 N LINCOLN AVE,CHICAGO,IL,60614,2025-04-02T00:00:00.000,Complaint,Pass,"39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD STORED ON THE FLOOR IN THE WALK IN COOLER. INSTRUCTED MANAGER TO PROVIDE ADEQUATE SHELVING OR ENSURE ALL ITEMS ARE STORED AT LEAST 6 INCHES OFF THE FLOOR IN THE WALK IN COOLER. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED THE SCOOPS THROUGHOUT FACILITY IN DRY STORAGE BINS AND IN ICE BIN TO BE STORED WITH HANDLES IN CONTACT WITH ITEMS IN DRY STORAGE BINS OR WITH ICE IN ICE MACHINE. INSTRUCTED MANAGER TO STORE ALL IN USE UTENSILS WITH HANDLES NOT IN CONTACT WITH FOOD ITEMS OR ICE.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED HEAVY FOOD DEBRIS, BURNT RICE, AND SCRAPS OF FOOD IN THE BOTTOM CATCH TRAY OF THE OVEN NEXT TO HAND SINK IN REAR OF PREP LINE. INSTRUCTED TO DETAIL CLEAN AND REMOVE ALL FOOD DEBRIS ACCUMULATION.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THE COLD WATER HANDLE OF THE MOP SINK SNAPPED OFF AT TIME OF INSPECTION. COLD WATER IS STILL AVAILABLE. INSTRUCTED MANAGER TO SERVICE AND MAINTAIN BOTH HANDLES IN GOOD REPAIR.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SINGLE DOOR PREP COOLER OUTSIDE THE REAR EXIT DOOR AND UNPLUGGED. INSTRUCTED TO REMOVE ALL UNNECESSARY ITEMS FROM FACILITY IF NOT NEEDED OR IN USE.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED THREE (3) OF FIVE (5) LIGHTS NOT FUNCTIONAL IN THE EXHAUST HOOD SYSTEM ABOVE THE COOKING EQUIPMENT. INSTRUCTED MANAGER TO SERVICE AND MAINTAIN ALL LIGHTS IN GOOD REPAIR TO PROVIDE ADEQUATE LIGHTING IN PREP AREA.",41.924970701649166,-87.64830656797486,"
,  
(41.924970701649166, -87.64830656797486)"
2614967,D'AGOSTINOS PIZZA,D'AGOSTINOS PIZZA,2516916,Restaurant,Risk 1 (High),1351 W ADDISON ST,CHICAGO,IL,60613,2025-04-02T00:00:00.000,Canvass Re-Inspection,Pass,,41.94696420186995,-87.6636616004036,"
,  
(41.94696420186995, -87.6636616004036)"
2614913,JOYFUL NOISE CHRISTIAN DAYCARE,JOYFUL NOISE CHRISTIAN DAYCARE,2215963,Children's Services Facility,Risk 1 (High),4243 W NORTH AVE,CHICAGO,IL,60639,2025-04-02T00:00:00.000,License Re-Inspection,Pass,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12 OBSERVED FOOD STORAGE CONTAINERS WITH NO LABEL IN THE REFRIGERATOR IN THE KITCHEN AREA. INSTRUCTED TO LABEL.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 OBSERVED DUST/RUST/DIRT DEBRIS AT CEILING TILES WHERE CEILING TILES MEET THE TOP OF THE WALL AREA IN THE BOUNCING BUNNIES CLASSROOM. INSTRUCTED TO CLEAN/REPAINT AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.16 OBSERVED IMPROPER STORAGE OF MOP IN UTILITY CLOSET. INSTRUCTED TO STORE PROPERLY BETWEEN USAGE.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-202.11 OBSERVED MISSING/NO LIGHTBULB COVER IN THE UTILITY CLOSET AND VISITOR WASHROOM ALONG WITH OVERHEAD LIGHTBULBS OUT IN THE CATERPILLAR CLASSROOM. INSTRUCTED TO CORRECT AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-202.11 OBSERVED MISSING/NO LIGHTBULB COVER IN THE UTILITY CLOSET AND VISITOR WASHROOM ALONG WITH OVERHEAD LIGHTBULBS OUT IN THE CATERPILLAR CLASSROOM. INSTRUCTED TO CORRECT AND MAINTAIN.",41.909687088617126,-87.73302403097847,"
,  
(41.909687088617126, -87.73302403097847)"
2614957,Magic Food Inc,Magic Food,2196247,Grocery Store,Risk 3 (Low),6020-6022 W North AVE,CHICAGO,IL,60639,2025-04-02T00:00:00.000,Canvass,Out of Business,,41.90935678512507,-87.77612368277944,"
,  
(41.90935678512507, -87.77612368277944)"
2614952,KANELA BREAKFAST CLUB,KANELA BREAKFAST CLUB,2358636,Restaurant,Risk 1 (High),1408 N MILWAUKEE AVE,CHICAGO,IL,60622,2025-04-02T00:00:00.000,Canvass,Pass w/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE UPON ARRIVAL. INSTRUCTED MANAGER TO ENSURE A CERTIFIED FOOD MANAGER IS ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-012 CITATION ISSUED.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED BOTTLES OF SAUCE STORED IN THE HAND WASHING SINK. HAND WASHING SINKS MAY NOT BE USED FOR ANY PURPOSE OTHER THAN HAND WASHING. INSTRUCTED MANAGER TO ENSURE HAND WASHING SINK IS NOT USED FOR STORAGE. BOTTLES REMOVED AND PLACED INTO BIN FOR WASHING. PRIORITY FOUNDATION VIOLATION 7-38-030(C) CITATION ISSUED.  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED INSECT CARCASSES IN GREASE TRAP ROOM OF FACILITY. INSTRUCTED MANAGER TO CLEAN ROOM. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED LARGE PEPSI COOLER ON LOWER LEVEL WITH AN ACCUMULATION OF RUST. INSTRUCTED MANAGER TO REPAINT OR REPLACE RACKS.",41.90742472961463,-87.6730736738879,"
,  
(41.907424729614625, -87.6730736738879)"
2615006,GATHER CHICAGO,GATHER CHICAGO,1840837,Restaurant,Risk 1 (High),4539 N LINCOLN AVE,CHICAGO,IL,60625,2025-04-02T00:00:00.000,Non-Inspection,No Entry,,41.96427235567267,-87.68554256570745,"
,  
(41.96427235567267, -87.68554256570745)"
2614927,JEWEL FOOD STORE #3114,JEWEL FOOD STORE #3114,1388,Grocery Store,Risk 1 (High),3128 W 103RD ST,CHICAGO,IL,60655,2025-04-02T00:00:00.000,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: NO CITY OF CHICAGO SANITATION CERTIFICATE ON SITE | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO ONE ON SITE WITH CITY OF CHICAGO SANITATION CERTIFICATE WHILE HANDLING TCS FOOD PRODUCTS. IE... DELI MEATS, COOKED CHICKEN, AND DAIRY PRODUCTS. INSTRUCTED MANAGER ON DUTY TO OBTAIN CERTIFICATE AND MAINTAIN ON SITE AT ALL TIMES.  PRIORITY FOUNDATION 7-38-012 CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: HANDWASHING SIGNS NEEDED AT WASHROOM IN EMPLOYEE AREA. INSTRUCTED TO CORRECT AND MAINTAIN  | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO WORKING THERMOMETER ON SITE AT DELI DEPARTMENT WHERE ROASTED, AND FRIED CHICKEN ARE COOKED AND HELD.  INSTRUCTED TO OBTAIN A THERMOMETER AND MAINTAIN ON SITE AT ALL TIMES.  PRIORITY FOUNDATION 7-38-005 CITATION ISSUED | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: SEE VIOLATION #60 | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED SEVERAL ITEMS BEING STORED IN REACH IN COOLERS ABOVE LOAD LINE.  INSTRUCTED TO MAINTAIN ALL PRODUCT AT PROPER LIMITS  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WORN GREEN SCRUBBY SPONGES ON SITE AT DELI AREA.  INSTRUCTED TO REPLACE AND MAINTAIN FRESH AT ALL TIMES.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: DISH MACHINE IN BAKERY DEPARTMENT IN NEED OF SERVICE FOR DISH SOAP ALARM INSTRUCTED TO CORRECT AND MAINTAIN  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: SEE VIOLATION #60 | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: SEE VIOLATION #60 | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: ICE BUILD UP IN BAKERY FREEZER IN NEED OF REMOVAL. INSTRUCTED TO CORRECT AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS IN NEED OF DETAIL CLEANING IN GROCERY BACK ROOM, AND PRODUCE COOLER, PRODUCE PREP AREA AND BACK ROOM. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: HOOD VENT ABOVE COOKING EQUIPMENT IN NEED OF DETAIL CLEANING TO REMOVE ALL GREASE AND FOOD BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.  | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM PREVIOUS INSPECTION APRIL 11, 2024 REPORT #2592530 INSP #229  #39 INTERIOR OF ICE MACHINE IN NEED OF CLEANING TO REMOVE SOME DEBRIS. INSTRUCTED TO CLEAN AND MAINTAIN #49 ALL COOKING EQUIPMENT IN DELI AREA IN NEED OF DETAIL CLEANING TO REMOVE ALL GREASE AND FOOD BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. #55 FLOORS IN DELI WALK IN COOLER AND DELI PREP AREA IN NEED OF DETAIL CLEANING TO REMOVE ALL BUILD UP OF FOOD SPILLS, WATER AND OTHER DEBRIS. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INSTRUCTED TO CORRECT ALL VIOLATIONS AND MAINTAIN.  PRIORITY FOUNDATION 7-42-090 CITATION ISSUED",41.70631284461492,-87.6997671192086,"
,  
(41.70631284461492, -87.6997671192086)"
2614997,Mintza,Mintza,3001914,Restaurant,Risk 1 (High),2245 W DEVON AVE,CHICAGO,IL,60659,2025-04-02T00:00:00.000,Canvass Re-Inspection,Pass,,41.9976744700477,-87.6867563084304,"
,  
(41.9976744700477, -87.6867563084304)"
